"DataTime","Nom","User","Context","Component","Event","Description","Origin","Dir.IP"
"18/02/2019 18:45","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:45","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:43","Alum_11","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 18:43","Alum_11","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:43","Alum_11","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 18:43","Alum_11","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:43","Alum_11","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:43","Alum_11","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:43","Alum_11","-","Carpeta: ","Carpeta","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 18:43","Alum_11","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:43","Alum_11","-","Tarea: Práctica 2.5","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:43","Alum_11","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:42","Alum_2","-","Tarea: Práctica 2.5","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:41","Alum_5","-","Tarea: Práctica 2.5","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:40","Alum_1","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:40","Alum_11","-","Tarea: Práctica 2.5","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:40","Alum_11","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:40","Alum_11","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:39","Alum_19","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 18:37","Alum_10","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:35","Alum_1","-","Tarea: Práctica 2.5","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:35","Alum_24","-","Tarea: Práctica 2.5","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:33","Alum_1","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:33","Alum_1","-","Tarea: Práctica 2.5","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:33","Alum_1","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:32","Alum_1","-","Tarea: Práctica 2.5","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:32","Alum_4","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:32","Alum_4","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:32","Alum_4","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:32","Alum_4","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:32","Alum_4","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:32","Alum_24","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:32","Alum_4","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:32","Alum_4","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:31","Alum_24","-","Tarea: Práctica 2.5","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:31","Alum_24","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:30","Alum_10","-","Tarea: Práctica 2.5","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:30","Alum_10","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:30","Alum_1","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:30","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:29","Alum_13","-","Tarea: Práctica 2.5","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:29","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:29","Alum_13","-","Tarea: Práctica 2.5","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:29","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:29","Alum_3","-","Tarea: Práctica 2.5","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:29","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:29","Alum_7","-","Tarea: Práctica 2.5","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:29","Alum_7","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:28","Alum_1","-","Tarea: Práctica 2.5","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:28","Alum_22","-","Tarea: Práctica 2.5","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:22","Alum_9","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:20","Alum_9","-","Tarea: Práctica 2.5","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:19","Alum_24","-","Tarea: Práctica 2.4","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:18","Alum_19","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:18","Alum_19","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:18","Alum_11","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:17","Alum_11","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:17","Alum_19","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:17","Alum_7","-","Tarea: Práctica 2.4","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:17","Alum_11","-","Tarea: Práctica 2.2","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:17","Alum_11","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:17","Alum_19","-","Tarea: Práctica 2.4","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:17","Alum_1","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:17","Alum_19","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:17","Alum_19","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:17","Alum_11","-","Tarea: Práctica 2.4","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:17","Alum_11","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:16","Alum_22","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:16","Alum_22","-","Tarea: Práctica 2.4","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:15","Alum_1","-","Tarea: Práctica 2.4","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:15","Alum_1","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:15","Alum_10","-","Tarea: Práctica 2.4","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:15","Alum_10","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:15","Alum_13","-","Tarea: Práctica 2.4","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:15","Alum_3","-","Tarea: Práctica 2.4","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:09","Alum_18","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:09","Alum_18","-","Tarea: Práctica 2.3","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:07","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:06","Alum_3","-","Tarea: Práctica 2.3","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:06","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:05","Alum_10","-","Tarea: Práctica 2.3","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:04","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:04","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:04","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 18:02","Alum_3","-","Tarea: Práctica 2.3","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:02","Alum_11","-","Tarea: Práctica 2.3","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 18:00","Alum_9","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:59","Alum_9","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:59","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:59","Alum_7","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:59","Alum_3","-","Tarea: Práctica 2.3","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 17:58","Alum_7","-","Tarea: Práctica 2.3","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 17:58","Alum_7","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:58","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:58","Alum_21","-","Tarea: Práctica 2.3","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 17:57","Alum_3","-","Tarea: Práctica 2.3","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 17:57","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:57","Alum_3","-","Tarea: Práctica 2.1","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 17:56","Alum_13","-","Tarea: Práctica 2.3","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 17:56","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:56","Alum_1","-","Tarea: Práctica 2.3","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 17:56","Alum_1","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:56","Alum_1","-","Tarea: Práctica 2.1","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 17:56","Alum_3","-","Curso: ","Usuario","Informe de notas de usuario visto",".","web","163.117.0.0"
"18/02/2019 17:56","Alum_1","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:56","Alum_7","-","Tarea: Ejemplo 1: Dieta Nutricional","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 17:56","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:56","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:56","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:56","Alum_1","-","Tarea: Práctica 2.2","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 17:56","Alum_13","-","Tarea: Práctica 2.4","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 17:56","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:56","Alum_11","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:56","Alum_1","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:56","Alum_24","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:55","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:55","Alum_11","-","Tarea: Práctica 2.5","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 17:55","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:55","Alum_13","-","Tarea: Práctica 2.3","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 17:55","Alum_18","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:55","Alum_3","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:55","Alum_10","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:55","Alum_21","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:55","Alum_21","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:55","Alum_21","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:55","Alum_11","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:55","Alum_7","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:55","Alum_11","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:55","Alum_11","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:55","Alum_7","-","Curso: ","Usuario","Informe de notas de usuario visto",".","web","163.117.0.0"
"18/02/2019 17:55","Alum_18","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:55","Alum_1","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:55","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:54","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:54","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:54","Alum_1","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:54","Alum_24","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:54","Alum_11","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:54","Alum_23","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:54","Alum_5","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:54","Alum_11","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:52","Alum_7","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:52","Alum_7","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:52","Alum_2","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:52","Alum_2","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:52","Alum_7","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:52","Alum_2","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:52","Alum_2","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:52","Alum_2","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 17:52","Alum_2","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:51","Alum_2","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 17:51","Alum_2","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:51","Alum_2","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:51","Alum_2","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:51","Alum_2","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:51","Alum_2","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:51","Alum_2","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:51","Alum_2","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:50","Alum_22","-","Tarea: Práctica 2.5","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 17:50","Alum_22","-","Tarea: Práctica 2.4","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 17:49","Alum_22","-","Tarea: Práctica 2.3","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 17:49","Alum_11","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 17:49","Alum_11","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:49","Alum_11","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:49","Alum_11","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:49","Alum_7","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 17:49","Alum_7","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:48","Alum_7","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:48","Alum_11","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:48","Alum_7","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:48","Alum_5","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 17:48","Alum_7","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:48","Alum_23","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 17:48","Alum_13","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 17:48","Alum_23","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:48","Alum_24","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 17:48","Alum_23","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:48","Alum_21","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 17:48","Alum_23","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:48","Alum_21","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:48","Alum_21","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 17:48","Alum_21","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:48","Alum_5","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:47","Alum_21","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 17:47","Alum_5","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:47","Alum_21","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:47","Alum_21","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:47","Alum_21","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:47","Alum_21","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:47","Alum_13","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 17:47","Alum_21","-","Tarea: Práctica 2.1","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 17:47","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:47","Alum_13","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 17:47","Alum_21","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:47","Alum_21","-","Tarea: Práctica 2.5","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 17:47","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:47","Alum_24","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 17:47","Alum_10","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:47","Alum_21","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:47","Alum_21","-","Tarea: Práctica 2.4","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 17:47","Alum_10","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:47","Alum_21","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:47","Alum_21","-","Tarea: Práctica 2.3","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 17:47","Alum_21","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:47","Alum_21","-","Tarea: Práctica 2.5","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 17:47","Alum_23","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:46","Alum_10","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:46","Alum_21","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:46","Alum_10","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:46","Alum_21","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:46","Alum_21","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:46","Alum_24","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:46","Alum_21","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:46","Alum_1","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:46","Alum_24","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:46","Alum_21","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:46","Alum_1","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:46","Alum_21","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:46","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:46","Alum_13","-","Curso: ","Sistema","Instancia del módulo del curso visualizada",".","web","163.117.0.0"
"18/02/2019 17:46","Alum_22","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:46","Alum_23","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 17:46","Alum_1","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 17:45","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:45","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:45","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:45","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:45","Alum_1","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:45","Alum_13","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 17:45","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:45","Alum_13","-","Carpeta: ","Carpeta","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 17:45","Alum_22","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 17:45","Alum_22","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 17:45","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:45","Alum_22","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:45","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:45","Alum_22","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:45","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:45","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:44","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:44","Alum_24","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:44","Alum_22","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:44","Alum_10","-","Archivo: ","Recurso","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 17:44","Alum_13","-","Tarea: Práctica 2.3","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 17:44","Alum_10","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:44","Alum_24","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:44","Alum_10","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:44","Alum_24","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:44","Alum_10","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:44","Alum_13","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
"18/02/2019 17:44","Alum_13","-","Carpeta: ","Carpeta","Módulo de curso visto",".","web","163.117.0.0"
"18/02/2019 17:44","Alum_10","-","Tarea: Práctica 2.5","Tarea","Se ha visualizado el estado de la entrega.",".","web","163.117.0.0"
"18/02/2019 17:44","Alum_10","-","Curso: ","Sistema","Curso visto",".","web","163.117.0.0"
